,index,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Profit/Loss,Account Balance
250,1257,2018-12-31,2018,12,31,Monday,52,2018-52,337.79,339.21,325.26,332.8,6302300,332.8,-0.0032048621914742004,338.12214285714333,335.7562000000001,0.0,217.41022613776852
251,1258,2019-01-02,2019,1,2,Wednesday,0,2019-00,306.1,315.13,298.8,310.12,11658600,310.12,-0.06814901895336077,334.07642857142895,336.68040000000013,-14.816293621717238,202.59393251605127
252,1259,2019-01-03,2019,1,3,Thursday,0,2019-00,307.0,309.4,297.38,300.36,6965200,300.36,-0.03147172036403812,329.3450000000003,337.4876000000002,-6.375979591595976,196.2179529244553
253,1260,2019-01-04,2019,1,4,Friday,0,2019-00,306.0,318.0,302.73,317.69,7394100,317.69,0.05769748946271758,325.1235714285717,338.62240000000014,11.321283271254773,207.53923619571006
254,1261,2019-01-07,2019,1,7,Monday,1,2019-01,321.72,336.74,317.75,334.96,7551200,334.96,0.05436113469405468,322.92714285714317,339.4388000000001,11.282068373136223,218.82130456884627
255,1262,2019-01-08,2019,1,8,Tuesday,1,2019-01,341.96,344.01,327.02,335.35,7008500,335.35,0.0011643618891417074,321.9935714285717,340.37580000000014,0.2547871875722348,219.07609175641852
256,1263,2019-01-09,2019,1,9,Wednesday,1,2019-01,335.5,343.5,331.47,338.53,5432900,338.53,0.009482608074859122,322.1007142857146,340.84920000000005,2.0774127166979923,221.15350447311653
257,1264,2019-01-10,2019,1,10,Thursday,1,2019-01,334.4,345.39,331.79,344.97,6056400,344.97,0.019023432087638348,322.95785714285745,341.13060000000013,4.207098673287556,225.3606031464041
258,1265,2019-01-11,2019,1,11,Friday,1,2019-01,342.09,348.41,338.77,347.26,5039100,347.26,0.006638283145834478,325.2350000000003,341.37880000000007,1.4960074936018668,226.85661064000595
259,1266,2019-01-14,2019,1,14,Monday,2,2019-02,342.38,342.5,334.0,334.4,5247300,334.4,-0.037032815491251585,326.28000000000026,341.4688000000001,-8.401139004802042,218.4554716352039
260,1267,2019-01-15,2019,1,15,Tuesday,2,2019-02,335.0,348.8,334.5,344.43,6056600,344.43,0.029994016035782996,329.7828571428574,341.6110000000001,6.552356919330843,225.00782855453474
261,1268,2019-01-16,2019,1,16,Wednesday,2,2019-02,344.78,352.0,343.5,346.05,4691700,346.05,0.004703408970287981,331.2085714285717,341.64640000000014,1.0583038392084188,226.06613239374315
262,1269,2019-01-17,2019,1,17,Thursday,2,2019-02,346.21,351.5,344.15,347.31,3676700,347.31,0.0036411206764117576,333.4357142857146,341.6644000000001,0.823134068895296,226.88926646263843
263,1270,2019-01-18,2019,1,18,Friday,2,2019-02,323.0,327.13,299.73,302.26,24150800,302.26,-0.12971117477079966,331.17785714285753,340.88160000000005,-29.43007329575383,197.4591931668846
264,1271,2019-01-22,2019,1,22,Tuesday,3,2019-03,304.82,308.0,295.5,298.92,12066700,298.92,-0.011050076854296707,328.75785714285746,340.0388,0.0,197.4591931668846
265,1272,2019-01-23,2019,1,23,Wednesday,3,2019-03,292.5,294.5,281.69,287.59,12530000,287.59,-0.0379031733603975,327.14857142857176,338.8273999999999,0.0,197.4591931668846
266,1273,2019-01-24,2019,1,24,Thursday,3,2019-03,283.03,293.68,279.28,291.51,8012200,291.51,0.013630562528776924,326.51642857142895,337.62959999999987,0.0,197.4591931668846
267,1274,2019-01-25,2019,1,25,Friday,3,2019-03,294.39,298.52,289.55,297.04,7249600,297.04,0.01897018487887614,325.041428571429,336.56019999999995,0.0,197.4591931668846
268,1275,2019-01-28,2019,1,28,Monday,4,2019-04,292.91,297.46,287.75,296.38,6423300,296.38,-0.002221935238092887,322.2857142857147,335.8622000000001,-0.4387415393828911,197.0204516275017
269,1276,2019-01-29,2019,1,29,Tuesday,4,2019-04,295.27,298.56,291.8,297.46,4621700,297.46,0.003643925212474031,319.57928571428613,335.0368,0.7179277910584737,197.73837941856019
270,1277,2019-01-30,2019,1,30,Wednesday,4,2019-04,300.45,309.0,298.49,308.77,11250300,308.77,0.038021911798184586,317.45357142857176,334.3322,7.518391221368454,205.25677063992865
271,1278,2019-01-31,2019,1,31,Thursday,4,2019-04,301.0,311.56,294.0,307.02,12569200,307.02,-0.005667649260830521,314.74285714285736,333.50380000000007,-1.1633233843978512,204.0934472555308
272,1279,2019-02-01,2019,2,1,Friday,4,2019-04,305.42,316.1,303.5,312.21,7283400,312.21,0.01690444474993158,312.239285714286,332.6618,3.4500864029541956,207.543533658485
273,1280,2019-02-04,2019,2,4,Monday,5,2019-05,312.98,315.3,301.88,312.89,7352100,312.89,0.002178095550978698,310.70285714285745,331.8502,0.0,207.543533658485
274,1281,2019-02-05,2019,2,5,Tuesday,5,2019-05,312.49,322.44,312.25,321.35,6742800,321.35,0.02703822768068753,309.0542857142861,331.3273999999999,0.0,207.543533658485
275,1282,2019-02-06,2019,2,6,Wednesday,5,2019-05,319.59,324.24,315.62,317.22,5038500,317.22,-0.01285204544692653,306.9950000000004,330.908,0.0,207.543533658485
276,1283,2019-02-07,2019,2,7,Thursday,5,2019-05,313.3,314.7,303.0,307.51,6520600,307.51,-0.030609644466656705,304.1521428571432,330.5415999999999,0.0,207.543533658485
277,1284,2019-02-08,2019,2,8,Friday,5,2019-05,306.83,307.45,298.5,305.8,5844200,305.8,-0.005560866047773838,304.4050000000003,329.7375999999999,0.0,207.543533658485
278,1285,2019-02-11,2019,2,11,Monday,6,2019-06,311.6,318.6,310.5,312.84,7129700,312.84,0.02302161159564231,305.39928571428607,329.11599999999993,4.777986621072758,212.32152027955775
279,1286,2019-02-12,2019,2,12,Tuesday,6,2019-06,316.2,318.19,309.62,311.81,5517600,311.81,-0.003292413985916287,307.12928571428614,328.3948,-0.6990503428794245,211.62246993667833
280,1287,2019-02-13,2019,2,13,Wednesday,6,2019-06,312.35,312.75,305.57,308.17,5141600,308.17,-0.011673724894518123,308.31928571428614,327.73479999999995,-2.4704224955392147,209.1520474411391
281,1288,2019-02-14,2019,2,14,Thursday,6,2019-06,303.38,306.77,301.0,303.77,5200800,303.77,-0.014277912263823469,308.8000000000004,326.8006,-2.986254583163628,206.16579285797548
282,1289,2019-02-15,2019,2,15,Friday,6,2019-06,304.5,308.0,303.9,307.88,3904900,307.88,0.013530026065068812,309.62142857142896,325.7884,2.7894285510939856,208.95522140906945
283,1290,2019-02-19,2019,2,19,Tuesday,7,2019-07,306.56,311.54,305.47,305.64,4168400,305.64,-0.007275530072917812,310.2057142857147,324.7072,-1.5202599972548847,207.43496141181456
284,1291,2019-02-20,2019,2,20,Wednesday,7,2019-07,304.41,306.3,299.0,302.56,7142100,302.56,-0.010077270456182008,309.76214285714326,323.4972,-2.090378208214534,205.34458320360002
285,1292,2019-02-21,2019,2,21,Thursday,7,2019-07,301.81,303.24,290.5,291.23,8909200,291.23,-0.03744707384878754,308.634285714286,322.1624000000001,-7.689553771673707,197.65502943192632
286,1293,2019-02-22,2019,2,22,Friday,7,2019-07,294.49,296.5,292.1,294.71,5740600,294.71,0.01194925089266774,307.384285714286,320.7536000000001,2.361829536879714,200.01685896880605
287,1294,2019-02-25,2019,2,25,Monday,8,2019-08,297.91,302.9,297.0,298.77,6626500,298.77,0.013776246738524955,306.3757142857146,319.3938000000001,0.0,200.01685896880605
288,1295,2019-02-26,2019,2,26,Tuesday,8,2019-08,292.22,302.01,288.77,297.86,8582500,297.86,-0.0030458335695414678,304.69785714285746,318.0190000000001,0.0,200.01685896880605
289,1296,2019-02-27,2019,2,27,Wednesday,8,2019-08,301.78,316.3,300.55,314.74,11183900,314.74,0.05667093840379112,304.5207142857145,316.77800000000013,0.0,200.01685896880605
290,1297,2019-02-28,2019,2,28,Thursday,8,2019-08,318.92,320.0,310.81,319.88,10520700,319.88,0.016330986871448742,305.40428571428595,315.8614000000001,0.0,200.01685896880605
291,1298,2019-03-01,2019,3,1,Friday,8,2019-08,306.94,307.13,291.9,294.79,22911400,294.79,-0.07843565072809823,304.61785714285736,314.7888000000001,0.0,200.01685896880605
292,1299,2019-03-04,2019,3,4,Monday,9,2019-09,298.12,299.0,282.78,285.36,17096800,285.36,-0.031988951185645036,302.6550000000002,313.7554000000001,0.0,200.01685896880605
293,1300,2019-03-05,2019,3,5,Tuesday,9,2019-09,282.0,284.0,270.1,276.54,18764700,276.54,-0.030908246633719275,300.13571428571447,312.6268000000002,0.0,200.01685896880605
294,1301,2019-03-06,2019,3,6,Wednesday,9,2019-09,276.48,281.51,274.39,276.24,10335500,276.24,-0.001084900199886052,297.85500000000013,311.84400000000016,0.0,200.01685896880605
295,1302,2019-03-07,2019,3,7,Thursday,9,2019-09,278.84,284.7,274.25,276.59,9442500,276.59,0.0012670363303250998,295.91357142857163,310.9804000000001,0.0,200.01685896880605
296,1303,2019-03-08,2019,3,8,Friday,9,2019-09,276.91,285.59,275.89,284.14,8819600,284.14,0.02729678734050656,294.2178571428573,310.7554000000002,0.0,200.01685896880605
297,1304,2019-03-11,2019,3,11,Monday,10,2019-10,283.52,291.28,280.5,290.92,7392300,290.92,0.023861471210542717,293.16642857142875,310.05200000000013,0.0,200.01685896880605
298,1305,2019-03-12,2019,3,12,Tuesday,10,2019-10,286.49,288.07,281.06,283.36,7504100,283.36,-0.025986620814074102,291.7950000000002,309.3966000000002,0.0,200.01685896880605
299,1306,2019-03-13,2019,3,13,Wednesday,10,2019-10,283.9,291.99,282.7,288.96,6844700,288.96,0.019762868411246304,291.63285714285735,308.4984000000002,0.0,200.01685896880605
300,1307,2019-03-14,2019,3,14,Thursday,10,2019-10,292.45,295.39,288.29,289.96,7103400,289.96,0.003460686702558391,291.2935714285715,307.6416000000001,0.0,200.01685896880605
301,1308,2019-03-15,2019,3,15,Friday,10,2019-10,283.51,283.72,274.4,275.43,14785500,275.43,-0.05011035731647806,289.6264285714287,306.9478000000001,0.0,200.01685896880605
302,1309,2019-03-18,2019,3,18,Monday,11,2019-11,276.0,278.05,267.3,269.49,10281000,269.49,-0.02156628762067481,287.60000000000014,306.3304000000001,0.0,200.01685896880605
303,1310,2019-03-19,2019,3,19,Tuesday,11,2019-11,267.5,273.3,263.46,267.47,11800600,267.47,-0.00749559941693978,284.22357142857163,305.32600000000014,0.0,200.01685896880605
304,1311,2019-03-20,2019,3,20,Wednesday,11,2019-11,269.69,274.97,266.3,273.6,6908200,273.6,0.022918476295793244,280.9178571428573,304.0988000000001,0.0,200.01685896880605
305,1312,2019-03-21,2019,3,21,Thursday,11,2019-11,272.6,276.45,268.45,274.02,5947100,274.02,0.0015350252221755234,279.43428571428586,302.87220000000013,0.0,200.01685896880605
306,1313,2019-03-22,2019,3,22,Friday,11,2019-11,272.58,272.8,264.0,264.53,8745600,264.53,-0.03463247432617589,277.94642857142867,301.3922000000001,0.0,200.01685896880605
307,1314,2019-03-25,2019,3,25,Monday,12,2019-12,259.71,263.18,254.46,260.42,10215000,260.42,-0.015536934829805669,276.79500000000013,299.70120000000014,-3.107648902660771,196.90921006614528
308,1315,2019-03-26,2019,3,26,Tuesday,12,2019-12,264.44,270.26,264.43,267.77,7350900,267.77,0.0282235435333662,276.19000000000005,298.1114000000001,5.557475662422601,202.46668572856788
309,1316,2019-03-27,2019,3,27,Wednesday,12,2019-12,268.75,275.37,268.18,274.83,8779200,274.83,0.026365903007275596,276.0642857142858,296.92000000000013,5.338216998123971,207.80490272669186
310,1317,2019-03-28,2019,3,28,Thursday,12,2019-12,277.16,280.33,275.1,278.62,6774100,278.62,0.013790374886640366,275.67000000000013,295.6038000000001,2.8657075118829156,210.67061023857477
311,1318,2019-03-29,2019,3,29,Friday,12,2019-12,278.7,280.16,274.5,279.86,5991300,279.86,0.004450471093625064,274.88000000000005,294.2800000000002,0.9375834611431295,211.6081936997179
312,1319,2019-04-01,2019,4,1,Monday,13,2019-13,282.62,289.2,281.28,289.18,8110400,289.18,0.03330239338257268,275.29571428571444,293.1174000000002,7.047059309563644,218.65525300928155
313,1320,2019-04-02,2019,4,2,Tuesday,13,2019-13,288.3,289.44,283.88,285.88,5478900,285.88,-0.011411535640602157,275.07571428571435,292.7898000000002,-2.4951922127202986,216.16006079656125
314,1321,2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,296.17,287.17,291.81,7929900,291.81,0.020742943103740474,275.20785714285734,292.6476000000002,4.4837958424041515,220.64385663896542
315,1322,2019-04-04,2019,4,4,Thursday,13,2019-13,261.89,271.2,260.59,267.78,23720700,267.78,-0.08234809972359425,274.6614285714287,292.2514000000002,-18.169602309903958,202.47425432906147
316,1323,2019-04-05,2019,4,5,Friday,13,2019-13,269.86,276.1,266.11,274.96,13038300,274.96,0.026813028263918067,275.0521428571429,291.9204000000001,5.42894790404086,207.90320223310232
317,1324,2019-04-08,2019,4,8,Monday,14,2019-14,277.69,281.16,270.44,273.2,10410400,273.2,-0.006400855770809177,275.46142857142866,291.4436000000002,0.0,207.90320223310232
318,1325,2019-04-09,2019,4,9,Tuesday,14,2019-14,271.65,275.0,269.61,272.31,5904000,272.31,-0.003257740148865929,275.3692857142858,290.96220000000017,0.0,207.90320223310232
319,1326,2019-04-10,2019,4,10,Wednesday,14,2019-14,276.74,278.38,272.89,276.06,7061300,276.06,0.0137710698601623,275.5150000000001,290.53420000000017,0.0,207.90320223310232
320,1327,2019-04-11,2019,4,11,Thursday,14,2019-14,268.3,270.5,265.6,268.42,9835900,268.42,-0.02767508584519851,275.79285714285726,289.7272000000001,0.0,207.90320223310232
321,1328,2019-04-12,2019,4,12,Friday,14,2019-14,270.22,271.95,266.83,267.7,6746000,267.7,-0.002682367873798497,276.31285714285724,288.94080000000014,0.0,207.90320223310232
322,1329,2019-04-15,2019,4,15,Monday,15,2019-15,268.63,268.88,258.63,266.38,10038600,266.38,-0.004930919925389854,276.2135714285715,288.0242000000002,-1.0251540424435606,206.87804819065875
323,1330,2019-04-16,2019,4,16,Tuesday,15,2019-15,265.75,275.0,264.72,273.36,7272900,273.36,0.02620309460471959,276.1085714285715,287.2336000000002,5.4208450683795695,212.29889325903832
324,1331,2019-04-17,2019,4,17,Wednesday,15,2019-15,274.75,274.79,268.54,271.23,5126500,271.23,-0.00779182938020373,275.5807142857144,286.2312000000002,-1.6541967538805102,210.6446965051578
325,1332,2019-04-18,2019,4,18,Thursday,15,2019-15,271.23,274.84,269.75,273.26,5876300,273.26,0.007484418010804904,275.1092857142859,285.3520000000002,1.576552960403736,212.22124946556156
326,1333,2019-04-22,2019,4,22,Monday,16,2019-16,269.0,269.68,262.48,262.75,12147100,262.75,-0.03846157282450302,273.2214285714288,284.4568000000002,0.0,212.22124946556156
327,1334,2019-04-23,2019,4,23,Tuesday,16,2019-16,260.15,265.6,255.75,263.9,10943900,263.9,0.004376760785858691,271.65142857142877,283.6188000000002,0.0,212.22124946556156
328,1335,2019-04-24,2019,4,24,Wednesday,16,2019-16,263.85,265.32,258.0,258.66,10727500,258.66,-0.019855969517113325,269.28357142857163,282.5352000000002,0.0,212.22124946556156
329,1336,2019-04-25,2019,4,25,Thursday,16,2019-16,255.0,259.0,246.07,247.63,21849400,247.63,-0.042642846296814814,267.8442857142859,281.25160000000017,0.0,212.22124946556156
330,1337,2019-04-26,2019,4,26,Friday,16,2019-16,246.5,246.68,231.13,235.14,22360700,235.14,-0.05043817488544966,265.00000000000017,279.79100000000017,0.0,212.22124946556156
331,1338,2019-04-29,2019,4,29,Monday,17,2019-17,235.86,243.98,232.17,241.47,16714500,241.47,0.02692014054386926,262.73357142857157,278.54500000000013,5.713025862008457,217.93427532757002
332,1339,2019-04-30,2019,4,30,Tuesday,17,2019-17,242.06,244.21,237.0,238.69,9464600,238.69,-0.011512812213704149,260.33214285714297,277.1612000000002,-2.509036386776011,215.425238940794
333,1340,2019-05-01,2019,5,1,Wednesday,17,2019-17,238.85,240.0,231.5,234.01,10704400,234.01,-0.01960705470150204,257.3285714285716,275.7286000000002,-4.223854443996295,211.20138449679771
334,1341,2019-05-02,2019,5,2,Thursday,17,2019-17,245.52,247.13,237.72,244.1,18159300,244.1,0.04311786604646462,255.59142857142876,274.5594000000002,9.106553005560794,220.3079375023585
335,1342,2019-05-03,2019,5,3,Friday,17,2019-17,243.86,256.61,243.49,255.03,23706800,255.03,0.04477669972341647,254.6864285714288,273.83540000000016,9.864662364228309,230.1725998665868
336,1343,2019-05-06,2019,5,6,Monday,18,2019-18,250.02,258.35,248.5,255.34,10833900,255.34,0.001215533702221494,253.89785714285736,273.0480000000003,0.0,230.1725998665868
337,1344,2019-05-07,2019,5,7,Tuesday,18,2019-18,256.8,257.21,245.1,247.06,10131400,247.06,-0.03242734745065157,252.0192857142859,272.0138000000003,0.0,230.1725998665868
338,1345,2019-05-08,2019,5,8,Wednesday,18,2019-18,246.94,250.6,244.2,244.84,6176400,244.84,-0.008985676526515052,250.13428571428588,270.9534000000002,0.0,230.1725998665868
339,1346,2019-05-09,2019,5,9,Thursday,18,2019-18,242.0,243.68,236.94,241.98,6711400,241.98,-0.011681100527401678,247.90000000000026,269.49820000000017,0.0,230.1725998665868
340,1347,2019-05-10,2019,5,10,Friday,18,2019-18,239.75,241.99,236.02,239.52,7008300,239.52,-0.010166094299166706,246.24071428571446,267.89100000000025,0.0,230.1725998665868
341,1348,2019-05-13,2019,5,13,Monday,19,2019-19,232.01,232.47,224.5,227.01,10834800,227.01,-0.05222949875783445,243.60571428571444,266.5354000000002,0.0,230.1725998665868
342,1349,2019-05-14,2019,5,14,Tuesday,19,2019-19,229.3,234.5,228.0,232.31,7252400,232.31,0.02334700312764526,241.72357142857163,265.4744000000003,0.0,230.1725998665868
343,1350,2019-05-15,2019,5,15,Wednesday,19,2019-19,229.32,232.44,225.25,231.95,7296000,231.95,-0.0015496561238642625,240.6035714285716,264.5826000000002,0.0,230.1725998665868
344,1351,2019-05-16,2019,5,16,Thursday,19,2019-19,229.49,231.0,226.5,228.33,7483300,228.33,-0.015606790967086169,240.11714285714302,263.6244000000002,0.0,230.1725998665868
345,1352,2019-05-17,2019,5,17,Friday,19,2019-19,221.96,222.24,208.92,211.03,17786700,211.03,-0.07576754221093729,237.94285714285732,262.31320000000017,0.0,230.1725998665868
346,1353,2019-05-20,2019,5,20,Monday,20,2019-20,202.8,206.0,195.25,205.36,20526200,205.36,-0.026868209267608467,235.5621428571431,260.7376000000002,0.0,230.1725998665868
347,1354,2019-05-21,2019,5,21,Tuesday,20,2019-20,197.76,207.4,196.04,205.08,18003900,205.08,-0.0013634533427380189,233.49571428571448,259.0208000000003,0.0,230.1725998665868
348,1355,2019-05-22,2019,5,22,Wednesday,20,2019-20,199.1,203.94,191.78,192.73,18685200,192.73,-0.060220431018376826,229.8264285714288,257.2082000000002,0.0,230.1725998665868
349,1356,2019-05-23,2019,5,23,Thursday,20,2019-20,194.34,199.47,186.22,195.49,26547100,195.49,0.014320603055098855,225.57357142857163,255.33880000000028,0.0,230.1725998665868
350,1357,2019-05-24,2019,5,24,Friday,20,2019-20,199.83,199.98,188.75,190.63,14136600,190.63,-0.024860609104241482,220.9514285714288,253.35220000000027,0.0,230.1725998665868
351,1358,2019-05-28,2019,5,28,Tuesday,21,2019-21,191.2,195.0,187.85,188.7,10312900,188.7,-0.010124365971436509,216.78285714285732,251.61760000000027,-2.330351637646343,227.84224822894046
352,1359,2019-05-29,2019,5,29,Wednesday,21,2019-21,187.1,192.39,185.04,189.86,11968600,189.86,0.0061473433008456535,212.85571428571444,250.02500000000026,1.4006245182997896,229.24287274724026
353,1360,2019-05-30,2019,5,30,Thursday,21,2019-21,188.75,192.26,187.02,188.22,7926500,188.22,-0.0086379405055107,209.01571428571447,248.44000000000025,-1.9801862961030214,227.26268645113723
354,1361,2019-05-31,2019,5,31,Friday,21,2019-21,185.1,189.92,184.1,185.16,10406700,185.16,-0.01625755785117466,205.1328571428573,246.67120000000025,-3.6947362723927313,223.5679501787445
355,1362,2019-06-03,2019,6,3,Monday,22,2019-22,185.51,186.68,176.99,178.97,13064400,178.97,-0.0334305590785261,201.70142857142875,244.77020000000027,-7.474001566515498,216.09394861222898
356,1363,2019-06-04,2019,6,4,Tuesday,22,2019-22,181.1,193.98,179.61,193.6,13807500,193.6,0.08174557067120425,198.93642857142876,243.35160000000027,17.664723147900542,233.75867176012952
357,1364,2019-06-05,2019,6,5,Wednesday,22,2019-22,198.68,201.28,191.85,196.59,13510800,196.59,0.01544416394685588,196.41071428571445,242.07500000000027,3.61020725066271,237.36887901079223
358,1365,2019-06-06,2019,6,6,Thursday,22,2019-22,204.44,211.0,201.8,205.95,20242200,205.95,0.047611784855339234,194.81214285714302,240.83860000000018,11.301555998814889,248.6704350096071
359,1366,2019-06-07,2019,6,7,Friday,22,2019-22,205.0,210.84,203.5,204.5,16003500,204.5,-0.0070405291076871546,194.34571428571445,239.43200000000027,-1.7507714359063657,246.91966357370075
360,1367,2019-06-10,2019,6,10,Monday,23,2019-23,210.25,216.94,209.01,212.88,10585000,212.88,0.04097801898685827,194.8828571428573,238.1172000000002,10.118278662151765,257.0379422358525
361,1368,2019-06-11,2019,6,11,Tuesday,23,2019-23,219.14,220.9,213.5,217.1,11653500,217.1,0.019823379950719918,195.74142857142877,236.8620000000002,5.095360790692503,262.133303026545
362,1369,2019-06-12,2019,6,12,Wednesday,23,2019-23,222.95,223.38,209.0,209.26,15186200,209.26,-0.036112443004453376,196.92214285714297,235.2636000000002,-9.466273965115212,252.66702906142976
363,1370,2019-06-13,2019,6,13,Thursday,23,2019-23,210.38,214.9,207.51,213.91,8168300,213.91,0.022221204613104062,198.23785714285728,233.8242000000002,5.614565751759141,258.2815948131889
364,1371,2019-06-14,2019,6,14,Friday,23,2019-23,211.25,216.65,210.4,214.92,7433400,214.92,0.004721586132228285,199.9728571428573,232.28640000000019,1.2194987962797577,259.5010936094687
365,1372,2019-06-17,2019,6,17,Monday,24,2019-24,215.48,227.0,214.27,225.03,12316800,225.03,0.04704076259299162,202.56785714285732,231.43140000000028,12.207129337104712,271.7082229465734
366,1373,2019-06-18,2019,6,18,Tuesday,24,2019-24,228.72,234.74,222.56,224.74,12715800,224.74,-0.0012886872315065467,205.05928571428586,230.42700000000028,-0.3501469176065833,271.3580760289668
367,1374,2019-06-19,2019,6,19,Wednesday,24,2019-24,225.11,227.77,221.06,226.43,6575100,226.43,0.007519743442689242,207.7885714285716,229.4916000000002,2.040543112839592,273.3986191418064
368,1375,2019-06-20,2019,6,20,Thursday,24,2019-24,223.0,226.9,216.35,219.62,11863500,219.62,-0.03007551021893462,210.25000000000014,228.43780000000027,-8.222602963842013,265.1760161779644
369,1376,2019-06-21,2019,6,21,Friday,24,2019-24,216.22,222.18,215.5,221.86,8202100,221.86,0.010199460627293044,213.31357142857158,227.35380000000026,2.7046523363095716,267.88066851427396
370,1377,2019-06-24,2019,6,24,Monday,25,2019-25,223.24,225.86,221.02,223.64,5750800,223.64,0.008023072092310457,215.4592857142859,226.45820000000026,2.14922591562634,270.0298944299003
371,1378,2019-06-25,2019,6,25,Tuesday,25,2019-25,224.39,225.34,219.49,219.76,6182100,219.76,-0.01734933327401933,217.1142857142859,225.49940000000026,-4.684838632412596,265.3450557974877
372,1379,2019-06-26,2019,6,26,Wednesday,25,2019-25,220.31,227.23,218.1,219.27,8507200,219.27,-0.0022296607509232347,218.06571428571445,224.55720000000028,-0.5916294563631941,264.7534263411245
373,1380,2019-06-27,2019,6,27,Thursday,25,2019-25,219.45,222.9,217.35,222.84,6339700,222.84,0.016281260527516883,219.37571428571445,223.54680000000027,4.3105195098125995,269.0639458509371
374,1381,2019-06-28,2019,6,28,Friday,25,2019-25,220.99,225.17,220.8,223.46,6851400,223.46,0.00278231191063405,220.13142857142878,222.59140000000028,0.7486198212632573,269.8125656722004
375,1382,2019-07-01,2019,7,1,Monday,26,2019-26,230.21,233.1,226.28,227.17,8238000,227.17,0.01660248520366614,220.85071428571445,221.66960000000026,4.479559129335906,274.29212480153626
376,1383,2019-07-02,2019,7,2,Tuesday,26,2019-26,228.89,229.15,222.22,224.55,9259000,224.55,-0.011533191611152072,221.9428571428573,220.90560000000028,-3.163463632766155,271.1286611687701
377,1384,2019-07-03,2019,7,3,Wednesday,26,2019-26,239.39,241.57,234.51,234.9,14201100,234.9,0.046092142970672434,223.4421428571431,220.32560000000026,12.496901014037956,283.6255621828081
